Date,Open,High,Low,Close,Adj Close,Volume,company_name
2022-02-17 00:00:00-05:00,296.3599853515625,296.79998779296875,290.0,290.7300109863281,288.626708984375,32461600,MICROSOFT
2022-02-18 00:00:00-05:00,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,285.846923828125,34264000,MICROSOFT
2022-02-22 00:00:00-05:00,285.0,291.5400085449219,284.5,287.7200012207031,285.638427734375,41736100,MICROSOFT
2022-02-23 00:00:00-05:00,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,278.24237060546875,37811200,MICROSOFT
2022-02-24 00:00:00-05:00,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,292.4587707519531,56989700,MICROSOFT
2022-02-25 00:00:00-05:00,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,295.1590576171875,32546700,MICROSOFT
2022-02-28 00:00:00-05:00,294.30999755859375,299.1400146484375,293.0,298.7900085449219,296.62835693359375,34627500,MICROSOFT
2022-03-01 00:00:00-05:00,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,292.816162109375,31217800,MICROSOFT
2022-03-02 00:00:00-05:00,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,298.0182189941406,31873000,MICROSOFT
2022-03-03 00:00:00-05:00,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,293.7791442871094,27314500,MICROSOFT
2022-03-04 00:00:00-05:00,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,287.7629699707031,32356500,MICROSOFT
2022-03-07 00:00:00-05:00,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,276.8922119140625,43157200,MICROSOFT
2022-03-08 00:00:00-05:00,277.79998779296875,283.9599914550781,270.0,275.8500061035156,273.85430908203125,48159500,MICROSOFT
2022-03-09 00:00:00-05:00,283.44000244140625,289.6000061035156,280.7799987792969,288.5,286.41278076171875,35204500,MICROSOFT
2022-03-10 00:00:00-05:00,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,283.5238342285156,30628000,MICROSOFT
2022-03-11 00:00:00-05:00,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,278.0437927246094,27209300,MICROSOFT
2022-03-14 00:00:00-04:00,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,274.4400634765625,30660700,MICROSOFT
2022-03-15 00:00:00-04:00,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,285.07257080078125,34245100,MICROSOFT
2022-03-16 00:00:00-04:00,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,292.26019287109375,37826300,MICROSOFT
2022-03-17 00:00:00-04:00,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,293.0841979980469,30816600,MICROSOFT
2022-03-18 00:00:00-04:00,295.3699951171875,301.0,292.7300109863281,300.42999267578125,298.2564697265625,43390600,MICROSOFT
2022-03-21 00:00:00-04:00,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,296.99566650390625,28351200,MICROSOFT
2022-03-22 00:00:00-04:00,299.79998779296875,305.0,298.7699890136719,304.05999755859375,301.8602294921875,27599700,MICROSOFT
2022-03-23 00:00:00-04:00,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,297.32330322265625,25715400,MICROSOFT
2022-03-24 00:00:00-04:00,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,301.89996337890625,24484500,MICROSOFT
2022-03-25 00:00:00-04:00,305.2300109863281,305.5,299.2900085449219,303.67999267578125,301.4830017089844,22566500,MICROSOFT
2022-03-28 00:00:00-04:00,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,308.45220947265625,29578200,MICROSOFT
2022-03-29 00:00:00-04:00,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,313.1281433105469,30393400,MICROSOFT
2022-03-30 00:00:00-04:00,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,311.5893249511719,28163600,MICROSOFT
2022-03-31 00:00:00-04:00,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,306.0794677734375,33422100,MICROSOFT
2022-04-01 00:00:00-04:00,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,307.18145751953125,27110500,MICROSOFT
2022-04-04 00:00:00-04:00,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,312.6912841796875,24289600,MICROSOFT
2022-04-05 00:00:00-04:00,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,308.6308898925781,23156700,MICROSOFT
2022-04-06 00:00:00-04:00,305.19000244140625,307.0,296.7099914550781,299.5,297.333251953125,40110400,MICROSOFT
2022-04-07 00:00:00-04:00,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,299.189697265625,31411200,MICROSOFT
2022-04-08 00:00:00-04:00,300.44000244140625,301.1199951171875,296.2799987792969,296.9700012207031,294.8215026855469,24361900,MICROSOFT
2022-04-11 00:00:00-04:00,291.7900085449219,292.6099853515625,285.0,285.260009765625,283.19622802734375,34569300,MICROSOFT
2022-04-12 00:00:00-04:00,289.239990234375,290.739990234375,280.489990234375,282.05999755859375,280.0193786621094,30966700,MICROSOFT
2022-04-13 00:00:00-04:00,282.7300109863281,288.5799865722656,281.29998779296875,287.6199951171875,285.5391540527344,21907200,MICROSOFT
2022-04-14 00:00:00-04:00,288.0899963378906,288.30999755859375,279.32000732421875,279.8299865722656,277.8055114746094,28221600,MICROSOFT
2022-04-18 00:00:00-04:00,278.9100036621094,282.4599914550781,278.3399963378906,280.5199890136719,278.49053955078125,20778000,MICROSOFT
2022-04-19 00:00:00-04:00,279.3800048828125,286.1700134277344,278.4100036621094,285.29998779296875,283.2359313964844,22297700,MICROSOFT
2022-04-20 00:00:00-04:00,289.3999938964844,289.70001220703125,285.3699951171875,286.3599853515625,284.28826904296875,22906700,MICROSOFT
2022-04-21 00:00:00-04:00,288.5799865722656,293.29998779296875,280.05999755859375,280.80999755859375,278.7784423828125,29454600,MICROSOFT
2022-04-22 00:00:00-04:00,281.67999267578125,283.20001220703125,273.3800048828125,274.0299987792969,272.0474853515625,29405800,MICROSOFT
2022-04-25 00:00:00-04:00,273.2900085449219,281.1099853515625,270.7699890136719,280.7200012207031,278.6890563964844,35678900,MICROSOFT
2022-04-26 00:00:00-04:00,277.5,278.3599853515625,270.0,270.2200012207031,268.2650451660156,46518400,MICROSOFT
2022-04-27 00:00:00-04:00,282.1000061035156,290.9700012207031,279.1600036621094,283.2200012207031,281.1710205078125,63477700,MICROSOFT
2022-04-28 00:00:00-04:00,285.19000244140625,290.9800109863281,281.4599914550781,289.6300048828125,287.5346374511719,33646600,MICROSOFT
2022-04-29 00:00:00-04:00,288.6099853515625,289.8800048828125,276.5,277.5199890136719,275.51220703125,37073900,MICROSOFT
2022-05-02 00:00:00-04:00,277.7099914550781,284.94000244140625,276.2200012207031,284.4700012207031,282.4119567871094,35151100,MICROSOFT
2022-05-03 00:00:00-04:00,283.9599914550781,284.1300048828125,280.1499938964844,281.7799987792969,279.7414245605469,25978600,MICROSOFT
2022-05-04 00:00:00-04:00,282.5899963378906,290.8800048828125,276.7300109863281,289.9800109863281,287.8821105957031,33599300,MICROSOFT
2022-05-05 00:00:00-04:00,285.5400085449219,286.3500061035156,274.3399963378906,277.3500061035156,275.3434753417969,43260400,MICROSOFT
2022-05-06 00:00:00-04:00,274.80999755859375,279.25,271.2699890136719,274.7300109863281,272.742431640625,37780300,MICROSOFT
2022-05-09 00:00:00-04:00,270.05999755859375,272.3599853515625,263.32000732421875,264.5799865722656,262.66583251953125,47726000,MICROSOFT
2022-05-10 00:00:00-04:00,271.69000244140625,273.75,265.07000732421875,269.5,267.5502624511719,39336400,MICROSOFT
2022-05-11 00:00:00-04:00,265.67999267578125,271.3599853515625,259.29998779296875,260.54998779296875,258.6650085449219,48975900,MICROSOFT
2022-05-12 00:00:00-04:00,257.69000244140625,259.8800048828125,250.02000427246094,255.35000610351562,253.50262451171875,51033800,MICROSOFT
2022-05-13 00:00:00-04:00,257.3500061035156,263.0400085449219,255.35000610351562,261.1199951171875,259.23089599609375,34925100,MICROSOFT
2022-05-16 00:00:00-04:00,259.9599914550781,265.82000732421875,255.77999877929688,261.5,259.608154296875,32550900,MICROSOFT
2022-05-17 00:00:00-04:00,266.1099853515625,268.3299865722656,262.4599914550781,266.82000732421875,264.8896789550781,28828800,MICROSOFT
2022-05-18 00:00:00-04:00,263.0,263.6000061035156,252.77000427246094,254.0800018310547,252.82933044433594,31356000,MICROSOFT
2022-05-19 00:00:00-04:00,253.89999389648438,257.6700134277344,251.8800048828125,253.13999938964844,251.89393615722656,32692300,MICROSOFT
2022-05-20 00:00:00-04:00,257.239990234375,258.5400085449219,246.44000244140625,252.55999755859375,251.31680297851562,39199300,MICROSOFT
2022-05-23 00:00:00-04:00,255.49000549316406,261.5,253.42999267578125,260.6499938964844,259.3669738769531,33175400,MICROSOFT
2022-05-24 00:00:00-04:00,257.8900146484375,261.3299865722656,253.5,259.6199951171875,258.342041015625,29043900,MICROSOFT
2022-05-25 00:00:00-04:00,258.1400146484375,264.5799865722656,257.1300048828125,262.5199890136719,261.2277526855469,28547900,MICROSOFT
2022-05-26 00:00:00-04:00,262.2699890136719,267.1099853515625,261.42999267578125,265.8999938964844,264.59112548828125,25002100,MICROSOFT
2022-05-27 00:00:00-04:00,268.4800109863281,273.3399963378906,267.55999755859375,273.239990234375,271.8949890136719,26910800,MICROSOFT
2022-05-31 00:00:00-04:00,272.5299987792969,274.7699890136719,268.92999267578125,271.8699951171875,270.5317687988281,37827700,MICROSOFT
2022-06-01 00:00:00-04:00,275.20001220703125,277.69000244140625,270.0400085449219,272.4200134277344,271.07904052734375,25292200,MICROSOFT
2022-06-02 00:00:00-04:00,264.45001220703125,274.6499938964844,261.6000061035156,274.5799865722656,273.2283935546875,44008200,MICROSOFT
2022-06-03 00:00:00-04:00,270.30999755859375,273.45001220703125,268.4100036621094,270.0199890136719,268.69085693359375,28059000,MICROSOFT
2022-06-06 00:00:00-04:00,272.05999755859375,274.17999267578125,267.2200012207031,268.75,267.4270935058594,22400300,MICROSOFT
2022-06-07 00:00:00-04:00,266.6400146484375,273.1300048828125,265.94000244140625,272.5,271.1586608886719,22860700,MICROSOFT
2022-06-08 00:00:00-04:00,271.7099914550781,273.0,269.6099853515625,270.4100036621094,269.0789489746094,17372300,MICROSOFT
2022-06-09 00:00:00-04:00,267.7799987792969,272.7099914550781,264.6300048828125,264.7900085449219,263.4866027832031,26439700,MICROSOFT
2022-06-10 00:00:00-04:00,260.5799865722656,260.5799865722656,252.52999877929688,252.99000549316406,251.74468994140625,31422800,MICROSOFT
2022-06-13 00:00:00-04:00,245.11000061035156,249.02000427246094,241.52999877929688,242.25999450683594,241.06748962402344,46135800,MICROSOFT
2022-06-14 00:00:00-04:00,243.86000061035156,245.74000549316406,241.50999450683594,244.49000549316406,243.28652954101562,28651500,MICROSOFT
2022-06-15 00:00:00-04:00,248.30999755859375,255.3000030517578,246.4199981689453,251.75999450683594,250.52073669433594,33111700,MICROSOFT
2022-06-16 00:00:00-04:00,245.97999572753906,247.4199981689453,243.02000427246094,244.97000122070312,243.76416015625,33169200,MICROSOFT
2022-06-17 00:00:00-04:00,244.6999969482422,250.5,244.02999877929688,247.64999389648438,246.4309539794922,43084800,MICROSOFT
2022-06-21 00:00:00-04:00,250.25999450683594,254.75,249.50999450683594,253.74000549316406,252.49099731445312,29928300,MICROSOFT
2022-06-22 00:00:00-04:00,251.88999938964844,257.1700134277344,250.3699951171875,253.1300048828125,251.8839874267578,25939900,MICROSOFT
2022-06-23 00:00:00-04:00,255.57000732421875,259.3699951171875,253.6300048828125,258.8599853515625,257.58575439453125,25861400,MICROSOFT
2022-06-24 00:00:00-04:00,261.80999755859375,267.9800109863281,261.7200012207031,267.70001220703125,266.3822937011719,33923200,MICROSOFT
2022-06-27 00:00:00-04:00,268.2099914550781,268.29998779296875,263.2799987792969,264.8900146484375,263.58612060546875,24615100,MICROSOFT
2022-06-28 00:00:00-04:00,263.9800109863281,266.9100036621094,256.32000732421875,256.4800109863281,255.21751403808594,27295500,MICROSOFT
2022-06-29 00:00:00-04:00,257.5899963378906,261.9700012207031,255.75999450683594,260.260009765625,258.9788818359375,20069800,MICROSOFT
2022-06-30 00:00:00-04:00,257.04998779296875,259.5299987792969,252.89999389648438,256.8299865722656,255.5657501220703,31730900,MICROSOFT
2022-07-01 00:00:00-04:00,256.3900146484375,259.7699890136719,254.61000061035156,259.5799865722656,258.30224609375,22837700,MICROSOFT
2022-07-05 00:00:00-04:00,256.1600036621094,262.9800109863281,254.74000549316406,262.8500061035156,261.55615234375,22941000,MICROSOFT
2022-07-06 00:00:00-04:00,263.75,267.989990234375,262.3999938964844,266.2099914550781,264.89959716796875,23824400,MICROSOFT
2022-07-07 00:00:00-04:00,265.1199951171875,269.05999755859375,265.0199890136719,268.3999938964844,267.07879638671875,20859900,MICROSOFT
2022-07-08 00:00:00-04:00,264.7900085449219,268.1000061035156,263.2900085449219,267.6600036621094,266.34246826171875,19658800,MICROSOFT
2022-07-11 00:00:00-04:00,265.6499938964844,266.5299987792969,262.17999267578125,264.510009765625,263.2079772949219,19455200,MICROSOFT
2022-07-12 00:00:00-04:00,265.8800048828125,265.94000244140625,252.0399932861328,253.6699981689453,252.42132568359375,35868500,MICROSOFT
2022-07-13 00:00:00-04:00,250.19000244140625,253.5500030517578,248.11000061035156,252.72000122070312,251.47601318359375,29497400,MICROSOFT
2022-07-14 00:00:00-04:00,250.57000732421875,255.13999938964844,245.94000244140625,254.0800018310547,252.82933044433594,25102800,MICROSOFT
2022-07-15 00:00:00-04:00,255.72000122070312,260.3699951171875,254.77000427246094,256.7200012207031,255.45632934570312,29774100,MICROSOFT
2022-07-18 00:00:00-04:00,259.75,260.8399963378906,253.3000030517578,254.25,252.99847412109375,20975000,MICROSOFT
2022-07-19 00:00:00-04:00,257.5799865722656,259.7200012207031,253.67999267578125,259.5299987792969,258.25250244140625,25012600,MICROSOFT
2022-07-20 00:00:00-04:00,259.8999938964844,264.8699951171875,258.9100036621094,262.2699890136719,260.97900390625,22788300,MICROSOFT
2022-07-21 00:00:00-04:00,259.7900085449219,264.8900146484375,257.0299987792969,264.8399963378906,263.5363464355469,22404700,MICROSOFT
2022-07-22 00:00:00-04:00,265.239990234375,265.3299865722656,259.07000732421875,260.3599853515625,259.078369140625,21881300,MICROSOFT
2022-07-25 00:00:00-04:00,261.0,261.5,256.80999755859375,258.8299865722656,257.5559387207031,21056000,MICROSOFT
2022-07-26 00:00:00-04:00,259.8599853515625,259.8800048828125,249.57000732421875,251.89999389648438,250.6600341796875,39348000,MICROSOFT
2022-07-27 00:00:00-04:00,261.1600036621094,270.04998779296875,258.8500061035156,268.739990234375,267.4171447753906,45994000,MICROSOFT
2022-07-28 00:00:00-04:00,269.75,277.8399963378906,267.8699951171875,276.4100036621094,275.04937744140625,33459300,MICROSOFT
2022-07-29 00:00:00-04:00,277.70001220703125,282.0,276.6300048828125,280.739990234375,279.35809326171875,32152800,MICROSOFT
2022-08-01 00:00:00-04:00,277.82000732421875,281.2799987792969,275.8399963378906,278.010009765625,276.6415100097656,21539600,MICROSOFT
2022-08-02 00:00:00-04:00,276.0,277.8900146484375,272.3800048828125,274.82000732421875,273.4672546386719,22754200,MICROSOFT
2022-08-03 00:00:00-04:00,276.760009765625,283.5,276.6099853515625,282.4700012207031,281.07958984375,23518900,MICROSOFT
2022-08-04 00:00:00-04:00,281.79998779296875,283.79998779296875,280.1700134277344,283.6499938964844,282.2537536621094,18098700,MICROSOFT
2022-08-05 00:00:00-04:00,279.1499938964844,283.6499938964844,278.67999267578125,282.9100036621094,281.51739501953125,16774600,MICROSOFT
2022-08-08 00:00:00-04:00,284.04998779296875,285.9200134277344,279.32000732421875,280.32000732421875,278.9401550292969,18739200,MICROSOFT
2022-08-09 00:00:00-04:00,279.6400146484375,283.0799865722656,277.6099853515625,282.29998779296875,280.910400390625,23405200,MICROSOFT
2022-08-10 00:00:00-04:00,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,287.73663330078125,24687800,MICROSOFT
2022-08-11 00:00:00-04:00,290.8500061035156,291.2099914550781,286.510009765625,287.0199890136719,285.6071472167969,20065900,MICROSOFT
2022-08-12 00:00:00-04:00,288.4800109863281,291.9100036621094,286.94000244140625,291.9100036621094,290.4731140136719,22619700,MICROSOFT
2022-08-15 00:00:00-04:00,291.0,294.17999267578125,290.1099853515625,293.4700012207031,292.0254211425781,18085700,MICROSOFT
2022-08-16 00:00:00-04:00,291.989990234375,294.0400085449219,290.4200134277344,292.7099914550781,291.2691650390625,18102900,MICROSOFT
2022-08-17 00:00:00-04:00,289.739990234375,293.3500061035156,289.4700012207031,291.32000732421875,290.5013427734375,18253400,MICROSOFT
2022-08-18 00:00:00-04:00,290.19000244140625,291.9100036621094,289.0799865722656,290.1700134277344,289.35455322265625,17186200,MICROSOFT
2022-08-19 00:00:00-04:00,288.8999938964844,289.25,285.55999755859375,286.1499938964844,285.3458557128906,20570000,MICROSOFT
2022-08-22 00:00:00-04:00,282.0799865722656,282.4599914550781,277.2200012207031,277.75,276.9694519042969,25061100,MICROSOFT
2022-08-23 00:00:00-04:00,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,275.66314697265625,17527400,MICROSOFT
2022-08-24 00:00:00-04:00,275.4100036621094,277.2300109863281,275.1099853515625,275.7900085449219,275.0149841308594,18137000,MICROSOFT
2022-08-25 00:00:00-04:00,277.3299865722656,279.0199890136719,274.5199890136719,278.8500061035156,278.0663757324219,16583400,MICROSOFT
2022-08-26 00:00:00-04:00,279.0799865722656,280.3399963378906,267.9800109863281,268.0899963378906,267.33660888671875,27549300,MICROSOFT
2022-08-29 00:00:00-04:00,265.8500061035156,267.3999938964844,263.8500061035156,265.2300109863281,264.4846496582031,20338500,MICROSOFT
2022-08-30 00:00:00-04:00,266.6700134277344,267.04998779296875,260.6600036621094,262.9700012207031,262.2309875488281,22767100,MICROSOFT
2022-08-31 00:00:00-04:00,265.3900146484375,267.1099853515625,261.3299865722656,261.4700012207031,260.7351989746094,24791800,MICROSOFT
2022-09-01 00:00:00-04:00,258.8699951171875,260.8900146484375,255.41000366210938,260.3999938964844,259.668212890625,23263400,MICROSOFT
2022-09-02 00:00:00-04:00,261.70001220703125,264.739990234375,254.47000122070312,256.05999755859375,255.3404083251953,22855400,MICROSOFT
2022-09-06 00:00:00-04:00,256.20001220703125,257.8299865722656,251.94000244140625,253.25,252.53829956054688,21328200,MICROSOFT
2022-09-07 00:00:00-04:00,254.6999969482422,258.8299865722656,253.22000122070312,258.0899963378906,257.3647155761719,24126700,MICROSOFT
2022-09-08 00:00:00-04:00,257.510009765625,260.42999267578125,254.7899932861328,258.5199890136719,257.7934875488281,20319900,MICROSOFT
2022-09-09 00:00:00-04:00,260.5,265.2300109863281,260.2900085449219,264.4599914550781,263.716796875,22084700,MICROSOFT
2022-09-12 00:00:00-04:00,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,265.900634765625,18747700,MICROSOFT
2022-09-13 00:00:00-04:00,258.8399963378906,260.3999938964844,251.58999633789062,251.99000549316406,251.2818603515625,33353300,MICROSOFT
2022-09-14 00:00:00-04:00,253.52999877929688,254.22999572753906,249.86000061035156,252.22000122070312,251.51119995117188,23913000,MICROSOFT
2022-09-15 00:00:00-04:00,249.77000427246094,251.39999389648438,244.02000427246094,245.3800048828125,244.6904296875,31530900,MICROSOFT
2022-09-16 00:00:00-04:00,244.25999450683594,245.3000030517578,242.05999755859375,244.74000549316406,244.05223083496094,39791800,MICROSOFT
2022-09-19 00:00:00-04:00,242.47000122070312,245.13999938964844,240.85000610351562,244.52000427246094,243.8328399658203,26826900,MICROSOFT
2022-09-20 00:00:00-04:00,242.07000732421875,243.50999450683594,239.63999938964844,242.4499969482422,241.76866149902344,26660300,MICROSOFT
2022-09-21 00:00:00-04:00,244.27000427246094,247.66000366210938,238.89999389648438,238.9499969482422,238.2784881591797,28625600,MICROSOFT
2022-09-22 00:00:00-04:00,237.8699951171875,243.86000061035156,237.57000732421875,240.97999572753906,240.3027801513672,31061200,MICROSOFT
2022-09-23 00:00:00-04:00,239.5399932861328,241.1300048828125,235.1999969482422,237.9199981689453,237.2513885498047,34176000,MICROSOFT
2022-09-26 00:00:00-04:00,237.0500030517578,241.4499969482422,236.89999389648438,237.4499969482422,236.78269958496094,27694200,MICROSOFT
2022-09-27 00:00:00-04:00,239.97999572753906,241.8000030517578,234.5,236.41000366210938,235.74563598632812,27018700,MICROSOFT
2022-09-28 00:00:00-04:00,236.80999755859375,242.3300018310547,234.72999572753906,241.07000732421875,240.39254760742188,29029700,MICROSOFT
2022-09-29 00:00:00-04:00,238.88999938964844,239.9499969482422,234.41000366210938,237.5,236.8325653076172,27484200,MICROSOFT
2022-09-30 00:00:00-04:00,238.2899932861328,240.5399932861328,232.72999572753906,232.89999389648438,232.2454833984375,35694800,MICROSOFT
2022-10-03 00:00:00-04:00,235.41000366210938,241.61000061035156,234.66000366210938,240.74000549316406,240.06346130371094,28880400,MICROSOFT
2022-10-04 00:00:00-04:00,245.08999633789062,250.36000061035156,244.97999572753906,248.8800048828125,248.1805877685547,34888400,MICROSOFT
2022-10-05 00:00:00-04:00,245.99000549316406,250.5800018310547,244.10000610351562,249.1999969482422,248.4996795654297,20347100,MICROSOFT
2022-10-06 00:00:00-04:00,247.92999267578125,250.33999633789062,246.0800018310547,246.7899932861328,246.09645080566406,20239900,MICROSOFT
2022-10-07 00:00:00-04:00,240.89999389648438,241.32000732421875,233.1699981689453,234.24000549316406,233.5817413330078,37769600,MICROSOFT
2022-10-10 00:00:00-04:00,233.0500030517578,234.55999755859375,226.72999572753906,229.25,228.6057586669922,29743600,MICROSOFT
2022-10-11 00:00:00-04:00,227.6199951171875,229.05999755859375,224.11000061035156,225.41000366210938,224.77655029296875,30474000,MICROSOFT
2022-10-12 00:00:00-04:00,225.39999389648438,227.86000061035156,223.9600067138672,225.75,225.11558532714844,21903900,MICROSOFT
2022-10-13 00:00:00-04:00,219.85000610351562,236.10000610351562,219.1300048828125,234.24000549316406,233.5817413330078,42551800,MICROSOFT
2022-10-14 00:00:00-04:00,235.5399932861328,237.24000549316406,228.33999633789062,228.55999755859375,227.91769409179688,30198600,MICROSOFT
2022-10-17 00:00:00-04:00,235.82000732421875,238.9600067138672,235.13999938964844,237.52999877929688,236.86248779296875,28142300,MICROSOFT
2022-10-18 00:00:00-04:00,243.24000549316406,243.92999267578125,235.3699951171875,238.5,237.8297576904297,26329600,MICROSOFT
2022-10-19 00:00:00-04:00,237.0399932861328,239.61000061035156,234.2899932861328,236.47999572753906,235.8154296875,19985700,MICROSOFT
2022-10-20 00:00:00-04:00,235.77000427246094,241.30999755859375,234.8699951171875,236.14999389648438,235.48635864257812,21811000,MICROSOFT
2022-10-21 00:00:00-04:00,234.74000549316406,243.0,234.5,242.1199951171875,241.4395751953125,26299700,MICROSOFT
2022-10-24 00:00:00-04:00,243.75999450683594,247.83999633789062,241.3000030517578,247.25,246.55517578125,24911200,MICROSOFT
2022-10-25 00:00:00-04:00,247.25999450683594,251.0399932861328,245.8300018310547,250.66000366210938,249.95558166503906,34775500,MICROSOFT
2022-10-26 00:00:00-04:00,231.1699981689453,238.3000030517578,230.05999755859375,231.32000732421875,230.66993713378906,82543200,MICROSOFT
2022-10-27 00:00:00-04:00,231.0399932861328,233.69000244140625,225.77999877929688,226.75,226.11277770996094,40424600,MICROSOFT
2022-10-28 00:00:00-04:00,226.24000549316406,236.60000610351562,226.0500030517578,235.8699951171875,235.20713806152344,40647700,MICROSOFT
2022-10-31 00:00:00-04:00,233.75999450683594,234.9199981689453,231.14999389648438,232.1300048828125,231.4776611328125,28357300,MICROSOFT
2022-11-01 00:00:00-04:00,234.60000610351562,235.74000549316406,227.3300018310547,228.1699981689453,227.52879333496094,30592300,MICROSOFT
2022-11-02 00:00:00-04:00,229.4600067138672,231.3000030517578,220.0399932861328,220.10000610351562,219.48147583007812,38407000,MICROSOFT
2022-11-03 00:00:00-04:00,220.08999633789062,220.41000366210938,213.97999572753906,214.25,213.6479034423828,36633900,MICROSOFT
2022-11-04 00:00:00-04:00,217.5500030517578,221.58999633789062,213.42999267578125,221.38999938964844,220.76783752441406,36789100,MICROSOFT
2022-11-07 00:00:00-05:00,221.99000549316406,228.41000366210938,221.27999877929688,227.8699951171875,227.22962951660156,33498000,MICROSOFT
2022-11-08 00:00:00-05:00,228.6999969482422,231.64999389648438,225.83999633789062,228.8699951171875,228.22682189941406,28192500,MICROSOFT
2022-11-09 00:00:00-05:00,227.3699951171875,228.6300048828125,224.3300018310547,224.50999450683594,223.8790740966797,27852900,MICROSOFT
2022-11-10 00:00:00-05:00,235.42999267578125,243.3300018310547,235.0,242.97999572753906,242.2971649169922,46268000,MICROSOFT
2022-11-11 00:00:00-05:00,242.99000549316406,247.99000549316406,241.92999267578125,247.11000061035156,246.41555786132812,34620200,MICROSOFT
